"ID","Handle","Command","Title","Tags","Tags Command","Status","URL","Total Inventory Qty","Variant ID","Variant SKU","Variant Inventory Qty"
"10566105792677","dysprosium-metal-99-9","MERGE","Dysprosium metal 99.9%","class:exotic, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/dysprosium-metal-99-9","0","47809801617573","Dy1g_bot","0"
"10566105792677","dysprosium-metal-99-9","MERGE","Dysprosium metal 99.9%","class:exotic, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/dysprosium-metal-99-9","0","47806043881637","Dy10g","0"
"10566105792677","dysprosium-metal-99-9","MERGE","Dysprosium metal 99.9%","class:exotic, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/dysprosium-metal-99-9","0","47806043914405","Dy100g","0"
"10566105792677","dysprosium-metal-99-9","MERGE","Dysprosium metal 99.9%","class:exotic, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/dysprosium-metal-99-9","0","47806043947173","Dy1k","0"
"10566105858213","iron-metal-99-95","MERGE","Iron metal 99.95%","class:common, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/iron-metal-99-95","22","47806044012709","Fe1g_bot","0"
"10566105858213","iron-metal-99-95","MERGE","Iron metal 99.95%","class:common, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/iron-metal-99-95","22","47806044045477","Fe10g","22"
"10566105858213","iron-metal-99-95","MERGE","Iron metal 99.95%","class:common, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/iron-metal-99-95","22","47806044078245","Fe100g_sph","0"
"10566105858213","iron-metal-99-95","MERGE","Iron metal 99.95%","class:common, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/iron-metal-99-95","22","47806044111013","Fe100g","0"
"10566105858213","iron-metal-99-95","MERGE","Iron metal 99.95%","class:common, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/iron-metal-99-95","22","47806044143781","Fe1k_sph","0"
"10566105858213","iron-metal-99-95","MERGE","Iron metal 99.95%","class:common, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/iron-metal-99-95","22","47806044176549","Fe1k_ano","0"
"10566105858213","iron-metal-99-95","MERGE","Iron metal 99.95%","class:common, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/iron-metal-99-95","22","47806044209317","FE10g_sph","0"
"10566105923749","gallium-metal-99-99","MERGE","Gallium metal 99.99%","class:mid, elements, out-of-stock, purity:4N, size:micro","REPLACE","Active","https://luciteria.com/products/gallium-metal-99-99","71","47806044274853","Ga1g_bot","9"
"10566105923749","gallium-metal-99-99","MERGE","Gallium metal 99.99%","class:mid, elements, out-of-stock, purity:4N, size:micro","REPLACE","Active","https://luciteria.com/products/gallium-metal-99-99","71","47806044307621","Ga10g","29"
"10566105923749","gallium-metal-99-99","MERGE","Gallium metal 99.99%","class:mid, elements, out-of-stock, purity:4N, size:micro","REPLACE","Active","https://luciteria.com/products/gallium-metal-99-99","71","47806044340389","Ga20g","0"
"10566105923749","gallium-metal-99-99","MERGE","Gallium metal 99.99%","class:mid, elements, out-of-stock, purity:4N, size:micro","REPLACE","Active","https://luciteria.com/products/gallium-metal-99-99","71","47806044373157","Ga50g","33"
"10566105923749","gallium-metal-99-99","MERGE","Gallium metal 99.99%","class:mid, elements, out-of-stock, purity:4N, size:micro","REPLACE","Active","https://luciteria.com/products/gallium-metal-99-99","71","47806044405925","Ga1k","0"
"10566105989285","cerium-metal-99-5","MERGE","Cerium metal 99.5%","class:exotic, elements, purity:none, size:small","REPLACE","Active","https://luciteria.com/products/cerium-metal-99-5","50","47809801519269","Ce1g_bot","0"
"10566105989285","cerium-metal-99-5","MERGE","Cerium metal 99.5%","class:exotic, elements, purity:none, size:small","REPLACE","Active","https://luciteria.com/products/cerium-metal-99-5","50","47809801552037","Ce7x25mm","29"
"10566105989285","cerium-metal-99-5","MERGE","Cerium metal 99.5%","class:exotic, elements, purity:none, size:small","REPLACE","Active","https://luciteria.com/products/cerium-metal-99-5","50","47809801584805","Ce_FBB","21"
"10566105989285","cerium-metal-99-5","MERGE","Cerium metal 99.5%","class:exotic, elements, purity:none, size:small","REPLACE","Active","https://luciteria.com/products/cerium-metal-99-5","50","47806044569765","Ce10g","0"
"10566105989285","cerium-metal-99-5","MERGE","Cerium metal 99.5%","class:exotic, elements, purity:none, size:small","REPLACE","Active","https://luciteria.com/products/cerium-metal-99-5","50","47806044602533","Ce100g","0"
"10566105989285","cerium-metal-99-5","MERGE","Cerium metal 99.5%","class:exotic, elements, purity:none, size:small","REPLACE","Active","https://luciteria.com/products/cerium-metal-99-5","50","47806044635301","Ce1k","0"
"10566106054821","antimony-99-99-polycrystalline","MERGE","Antimony 99.99% polycrystalline","class:mid, elements, form:crystal, purity:4N, size:micro","REPLACE","Active","https://luciteria.com/products/antimony-99-99-polycrystalline","31","47806044700837","Sb1g_bot","17"
"10566106054821","antimony-99-99-polycrystalline","MERGE","Antimony 99.99% polycrystalline","class:mid, elements, form:crystal, purity:4N, size:micro","REPLACE","Active","https://luciteria.com/products/antimony-99-99-polycrystalline","31","47806044733605","Sb10g","9"
"10566106054821","antimony-99-99-polycrystalline","MERGE","Antimony 99.99% polycrystalline","class:mid, elements, form:crystal, purity:4N, size:micro","REPLACE","Active","https://luciteria.com/products/antimony-99-99-polycrystalline","31","47806044766373","Sb100g","5"
"10566106054821","antimony-99-99-polycrystalline","MERGE","Antimony 99.99% polycrystalline","class:mid, elements, form:crystal, purity:4N, size:micro","REPLACE","Active","https://luciteria.com/products/antimony-99-99-polycrystalline","31","47806044799141","Sb1kg","0"
"10566106087589","arsenic-99-9999-crystalline","MERGE","Arsenic 99.9999% crystalline","class:mid, elements, form:crystal, purity:6N, size:micro","REPLACE","Active","https://luciteria.com/products/arsenic-99-9999-crystalline","5","47809801453733","As1g_bot","0"
"10566106087589","arsenic-99-9999-crystalline","MERGE","Arsenic 99.9999% crystalline","class:mid, elements, form:crystal, purity:6N, size:micro","REPLACE","Active","https://luciteria.com/products/arsenic-99-9999-crystalline","5","47809801486501","As_FBB","5"
"10566106120357","barium-metal-99-9","MERGE","Barium metal 99.9%","class:reactive, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/barium-metal-99-9","9","47809801355429","Ba1g_bot","0"
"10566106120357","barium-metal-99-9","MERGE","Barium metal 99.9%","class:reactive, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/barium-metal-99-9","9","47809801388197","Ba7x25mm","9"
"10566106120357","barium-metal-99-9","MERGE","Barium metal 99.9%","class:reactive, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/barium-metal-99-9","9","47809801420965","Ba_FBB","0"
"10566106120357","barium-metal-99-9","MERGE","Barium metal 99.9%","class:reactive, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/barium-metal-99-9","9","47806044995749","Ba10g","0"
"10566106120357","barium-metal-99-9","MERGE","Barium metal 99.9%","class:reactive, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/barium-metal-99-9","9","47806045028517","Ba100g","0"
"10566106153125","beryllium-metal-99-5","MERGE","Beryllium metal 99.5%","class:mid, elements, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/beryllium-metal-99-5","13","47809801322661","Be1g_bot","9"
"10566106153125","beryllium-metal-99-5","MERGE","Beryllium metal 99.5%","class:mid, elements, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/beryllium-metal-99-5","13","47806045094053","Be10g","4"
"10566106153125","beryllium-metal-99-5","MERGE","Beryllium metal 99.5%","class:mid, elements, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/beryllium-metal-99-5","13","47806045126821","Be100g","0"
"10566106185893","iridium-metal-99-95","MERGE","Iridium metal 99.95%","class:precious, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/iridium-metal-99-95","0","47806045159589","Ir0.1g_bot","0"
"10566106185893","iridium-metal-99-95","MERGE","Iridium metal 99.95%","class:precious, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/iridium-metal-99-95","0","47806045192357","Ir10.1mm_0.1g","0"
"10566106185893","iridium-metal-99-95","MERGE","Iridium metal 99.95%","class:precious, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/iridium-metal-99-95","0","47806045225125","Ir10.1mm_1g","0"
"10566106218661","manganese-metal-99-7","MERGE","Manganese metal 99.7%","class:mid, elements, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/manganese-metal-99-7","12","47809801289893","Mn1g_bot","3"
"10566106218661","manganese-metal-99-7","MERGE","Manganese metal 99.7%","class:mid, elements, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/manganese-metal-99-7","12","47806045290661","Mn10g","2"
"10566106218661","manganese-metal-99-7","MERGE","Manganese metal 99.7%","class:mid, elements, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/manganese-metal-99-7","12","47806045323429","Mn100g","6"
"10566106218661","manganese-metal-99-7","MERGE","Manganese metal 99.7%","class:mid, elements, purity:none, size:micro","REPLACE","Active","https://luciteria.com/products/manganese-metal-99-7","12","47806045356197","Mn1k","1"
"10566106251429","nickel-metal-99-9-coin","MERGE","Nickel metal 99.9% coin","class:mid, elements, form:coin, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/nickel-metal-99-9-coin","0","47806045388965","Ni_coin","0"
"10566106251429","nickel-metal-99-9-coin","MERGE","Nickel metal 99.9% coin","class:mid, elements, form:coin, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/nickel-metal-99-9-coin","0","47806045421733","Ni_10coins_CIRC","0"
"10566106251429","nickel-metal-99-9-coin","MERGE","Nickel metal 99.9% coin","class:mid, elements, form:coin, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/nickel-metal-99-9-coin","0","47806045454501","Ni_10coins_NEW","0"
"10566106284197","lanthanum-metal-99-5","MERGE","Lanthanum metal 99.5%","class:exotic, elements, purity:none, size:small","REPLACE","Active","https://luciteria.com/products/lanthanum-metal-99-5","3","47809801191589","La1g_bot","0"
"10566106284197","lanthanum-metal-99-5","MERGE","Lanthanum metal 99.5%","class:exotic, elements, purity:none, size:small","REPLACE","Active","https://luciteria.com/products/lanthanum-metal-99-5","3","47809801224357","La7x25mm","0"
"10566106284197","lanthanum-metal-99-5","MERGE","Lanthanum metal 99.5%","class:exotic, elements, purity:none, size:small","REPLACE","Active","https://luciteria.com/products/lanthanum-metal-99-5","3","47809801257125","La_FBB","3"
"10566106284197","lanthanum-metal-99-5","MERGE","Lanthanum metal 99.5%","class:exotic, elements, purity:none, size:small","REPLACE","Active","https://luciteria.com/products/lanthanum-metal-99-5","3","47806045585573","La10g","0"
"10566106284197","lanthanum-metal-99-5","MERGE","Lanthanum metal 99.5%","class:exotic, elements, purity:none, size:small","REPLACE","Active","https://luciteria.com/products/lanthanum-metal-99-5","3","47806045618341","La100g","0"
"10566106284197","lanthanum-metal-99-5","MERGE","Lanthanum metal 99.5%","class:exotic, elements, purity:none, size:small","REPLACE","Active","https://luciteria.com/products/lanthanum-metal-99-5","3","47806045651109","La1k","0"
"10566106349733","scandium-metal-99-9","MERGE","Scandium metal 99.9%","class:mid, purity:3N, size:micro","REPLACE","Archived","https://luciteria.com/products/scandium-metal-99-9","30","47806045749413","Sc1g_bottle","15"
"10566106349733","scandium-metal-99-9","MERGE","Scandium metal 99.9%","class:mid, purity:3N, size:micro","REPLACE","Archived","https://luciteria.com/products/scandium-metal-99-9","30","47806045782181","Sc_10g","15"
"10566106349733","scandium-metal-99-9","MERGE","Scandium metal 99.9%","class:mid, purity:3N, size:micro","REPLACE","Archived","https://luciteria.com/products/scandium-metal-99-9","30","47806045814949","Sc_100g","0"
"10566106349733","scandium-metal-99-9","MERGE","Scandium metal 99.9%","class:mid, purity:3N, size:micro","REPLACE","Archived","https://luciteria.com/products/scandium-metal-99-9","30","47806045847717","Sc1k","0"
"10566106382501","tantalum-metal-99-95","MERGE","Tantalum metal 99.95%","class:mid, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/tantalum-metal-99-95","13","47809801158821","Ta1g_bot","0"
"10566106382501","tantalum-metal-99-95","MERGE","Tantalum metal 99.95%","class:mid, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/tantalum-metal-99-95","13","47806045913253","Ta10g","7"
"10566106382501","tantalum-metal-99-95","MERGE","Tantalum metal 99.95%","class:mid, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/tantalum-metal-99-95","13","47806045946021","Ta100g","5"
"10566106382501","tantalum-metal-99-95","MERGE","Tantalum metal 99.95%","class:mid, elements, purity:3N, size:micro","REPLACE","Active","https://luciteria.com/products/tantalum-metal-99-95","13","47806045978789","Ta1k","1"
"10566106415269","uranium-metal-99-9-depleted-u238","MERGE","Uranium metal 99.9% depleted U238","class:exotic, elements, purity:3N, size:standard","REPLACE","Active","https://luciteria.com/products/uranium-metal-99-9-depleted-u238","11","47806046011557","U1g_bot","0"
"10566106415269","uranium-metal-99-9-depleted-u238","MERGE","Uranium metal 99.9% depleted U238","class:exotic, elements, purity:3N, size:standard","REPLACE","Active","https://luciteria.com/products/uranium-metal-99-9-depleted-u238","11","47806046044325","U2g_amp","0"
"10566106415269","uranium-metal-99-9-depleted-u238","MERGE","Uranium metal 99.9% depleted U238","class:exotic, elements, purity:3N, size:standard","REPLACE","Active","https://luciteria.com/products/uranium-metal-99-9-depleted-u238","11","47806046077093","U5g_amp","0"
"10566106415269","uranium-metal-99-9-depleted-u238","MERGE","Uranium metal 99.9% depleted U238","class:exotic, elements, purity:3N, size:standard","REPLACE","Active","https://luciteria.com/products/uranium-metal-99-9-depleted-u238","11","47806046109861","U10g_amp","0"
"10566106415269","uranium-metal-99-9-depleted-u238","MERGE","Uranium metal 99.9% depleted U238","class:exotic, elements, purity:3N, size:standard","REPLACE","Active","https://luciteria.com/products/uranium-metal-99-9-depleted-u238","11","47806046142629","U3.64g_amp","0"
